MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,HouseAge,YearsSinceRemodel,GarageAge,IsRemodeled,LivArea_Qual,Bsmt_Qual,TotalSF,Qual_Cond,Age_Qual,TotalPorchSF,GrLivArea_sq,OverallQual_sq,TotalBsmtSF_sq,HouseAge_sq,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
85,70.0,-0.30046335245754585,6,5,1966,1966,0.0,3,3,3,3,3,2,187,3,627,0,-0.571275948438982,4,-0.6621384637364108,-0.8023101138139039,0,-1.256159941550545,1,0,1,0,3,1,3,6,0,4,1990.0,1,-1.1116267820718055,3,3,-0.7401696032247256,-0.7110027628414602,3.8067595276328223,0,-0.27361834888243036,-0.05144993954945888,0,5,2007,0.1427813939490262,0.8642559645759482,-0.497015982863036,0,-0.8960352161889924,-0.48213557530502743,-1.1415300475039363,-0.426222658165027,0.277994551979862,252,-1.0567051079227525,-0.17006922070213956,-0.6318268696615947,-0.19968492364672275,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
80,85.0,1.2158885122330796,5,5,1966,1966,1047.0,3,3,3,3,2,5,516,4,128,380,-0.038284948144596084,3,-0.16395130091439292,-0.8023101138139039,0,-0.8772074100746893,1,0,1,0,3,1,3,6,1,4,1966.0,2,0.0748324493930978,3,3,-0.7401696032247256,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2006,0.11012051656520377,0.8161217207734481,0.4612610517457916,0,-0.9070157862469602,-0.41592714836626415,-0.5940291475000868,-0.9853512982920168,0.004745754234512621,0,-0.8260607594260134,-0.8272840521382859,-0.20572854254331271,-0.226728974618323,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,82.0,0.7549175453671295,7,5,1978,1978,206.0,3,3,4,3,0,5,704,1,0,567,0.5886139902968959,3,1.319091409220516,-0.8023101138139039,0,0.25088827611066095,0,0,2,0,3,1,3,7,1,3,1978.0,2,0.04565722238986248,3,3,-0.7401696032247256,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,4,2009,-0.18382737988919803,0.3829135265509476,0.08628308168146773,0,0.4145415726047108,0.6436882268358921,0.495254627442298,0.13290598196196282,0.10572900557518522,0,0.09684810156959989,0.6066392164496697,0.4200557680476633,-0.440076487838725,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60,85.0,1.2765425868207045,7,6,1965,1990,176.0,3,3,3,3,0,4,454,1,0,314,-0.6880263580272761,3,0.12401815736423016,1.0916840253710143,0,1.0942219444239811,0,0,2,1,3,1,3,7,3,2,1965.0,2,0.08455752506084291,3,3,-0.7401696032247256,-0.08895677716808859,-0.3591657766194219,0,3.2033113924296694,-0.05144993954945888,0,10,2009,0.24076402610049347,-0.19469739907905315,0.6279179273299355,1,1.0310548289843635,-0.34410783778862264,0.3265728880155245,0.9156860781397486,0.6462864098105503,231,1.0178828734418197,0.6066392164496697,-0.7121627095005801,-0.11454624466205529,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,80.0,0.06346109506820426,7,5,1969,1969,168.0,3,3,3,3,0,1,0,1,0,1164,0.3170423853849945,3,0.06066487654293309,-0.8023101138139039,0,-0.7063501993514711,0,0,1,1,3,1,3,6,0,4,1969.0,2,0.2887841140834902,3,3,-0.7401696032247256,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,7,2006,0.012137884413736508,0.671718989365948,0.33626839505768363,0,-0.28524100671453134,0.4335606345599019,-0.2823967814404544,0.13290598196196282,0.35521703829919987,0,-0.7090135561678014,0.6066392164496697,0.13243001376238225,-0.30385460146325705,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60,69.0,-0.40114911627300337,6,5,2002,2002,0.0,4,3,4,3,0,1,0,1,0,1010,-0.07381768149755515,5,-0.38280808920614645,2.1736281773803987,0,1.709745998439677,0,0,2,1,4,1,4,8,1,3,2002.0,2,-0.3822461069909223,3,3,0.23571457346828784,-0.029714302342053193,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,12,2009,-0.9676884371009362,-0.7723083247090539,-0.9136581718233958,0,0.9624262661220645,-0.15221561733898673,1.0742046653053765,-0.426222658165027,-0.9338044641082092,46,1.8149329776211156,-0.17006922070213956,-0.23716430595856788,-0.7445724691485945,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
20,49.0,-0.3505029639923365,5,7,1955,1995,0.0,3,4,3,3,0,2,180,3,645,0,-0.5433573722330856,3,-0.9155515870215992,-0.8023101138139039,0,-1.4489219228793038,1,0,1,0,2,1,3,4,0,4,1963.0,2,1.2223913781870206,3,3,0.39836193625045674,0.029528172483982203,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2008,0.5347119225548953,-0.4835028618940535,0.6695821462259715,1,-1.2055500346979608,-0.6950686094004568,-1.2516020300112376,0.13290598196196282,0.39085818583120197,50,-1.1587089110858522,-0.8272840521382859,-0.6119239556774103,0.17692852692074743,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
60,75.0,-0.43693502027970216,6,6,1977,1977,140.0,3,3,3,3,0,4,535,1,0,155,-0.8859944438509051,3,-1.2812727990354504,0.9212245528443717,0,-0.1324452094863027,0,0,1,1,3,1,3,6,0,4,1977.0,2,-0.1391192152972946,3,3,1.3091871678306024,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,7,2009,-0.1511665025053756,0.43104777035344766,0.1279473005775037,0,-0.19190616122180468,-0.6908604466712981,-0.5854521099021153,0.24473170998736077,-0.042775775808156835,0,-0.2564443756153368,-0.17006922070213956,-0.837707054164033,-0.4190422259719248,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,47.0,0.9174704652619645,6,5,1986,1986,132.0,3,3,4,2,0,5,1398,2,208,0,1.4388615383855592,3,1.4630761383598276,-0.8023101138139039,0,0.3604121291383649,1,0,2,0,3,1,3,7,1,3,1986.0,2,0.716687443464275,3,3,0.8212450794840959,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,11,2008,-0.47777527634359984,-0.05029466767155295,-0.2886948883828561,0,0.11692237165854082,0.8510103772924432,1.0456145399788046,-0.426222658165027,-0.39918725112817777,0,0.20529183518661004,-0.17006922070213956,1.484026536442307,-0.5993358991159266,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
45,55.0,0.3649118457687006,5,5,1926,1950,0.0,3,3,3,3,0,1,0,1,0,768,-0.6880263580272761,2,-1.0192205920019035,-0.8023101138139039,0,-1.5277790970592504,0,0,1,0,2,1,3,5,0,4,1926.0,1,-1.3061282954267077,1,1,-0.7401696032247256,-0.7110027628414602,1.4923565808260202,0,-0.27361834888243036,-0.05144993954945888,0,6,2007,1.449216489301923,1.6344038654159494,2.169494026483267,1,-1.2467271724153404,-0.7750237012544717,-1.3845461127797964,-0.9853512982920168,1.2224849615779174,112,-1.19746053899534,-0.8272840521382859,-0.7121627095005801,1.4296356780990704,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
90,91.0,0.6830424669807938,5,5,1969,1969,368.0,3,3,3,3,0,2,500,1,0,748,0.5302387855027489,3,0.5617317339477372,2.2659603916656637,0,2.5136510796630236,1,1,2,2,6,2,3,12,0,4,1969.0,4,2.428300760987414,3,3,-0.7401696032247256,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,8,2009,0.11012051656520377,0.8161217207734481,0.4612610517457916,0,0.8636011356003539,-0.10171766458908252,1.9390559564341727,-0.9853512982920168,0.004745754234512621,0,3.0145280884065198,-0.8272840521382859,0.35609686142490593,-0.226728974618323,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
50,52.0,-0.9555273580038961,5,6,1928,1950,0.0,3,3,3,3,0,1,0,1,0,1042,0.007399994737779854,5,-0.29065786255698706,0.461930974092029,0,0.19612634959680902,0,0,1,0,3,1,3,8,1,4,1928.0,1,-1.184564849579894,3,3,-0.7401696032247256,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,8,2006,1.3512338571504559,1.5862696216134493,2.044501369795159,1,-0.3465491895381851,-0.39067817199131205,0.13216003579483637,-0.426222658165027,1.1333820927479121,0,0.04387673906940904,-0.8272840521382859,-0.16467526364576704,1.2703762668218688,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
60,65.0,0.2566443226297899,6,5,2005,2007,0.0,4,3,4,3,0,1,0,1,0,783,-0.6499555722919628,5,-1.0364987594986208,0.8573022506468807,0,-0.005397539974166176,0,0,2,1,3,1,4,8,1,4,2005.0,2,-0.3676584934893047,3,3,-0.7401696032247256,0.3553617840271769,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,7,2007,-1.1309928240200482,-1.1092480313265543,-1.1219792663035757,1,-0.11229702830153784,-0.5343167931465951,-0.36959666368649835,-0.426222658165027,-1.1120102017682196,72,-0.14387897979812292,-0.17006922070213956,-0.6864795715649181,-0.7595969419105947,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
20,67.0,0.20994068519731868,7,5,2003,2003,0.0,4,3,4,3,0,6,833,1,0,343,0.3474990139732452,5,0.16433388152323739,-0.8023101138139039,0,-0.6274930251715244,1,0,2,0,2,1,4,5,0,4,2003.0,2,0.4200726355980492,3,3,-0.7401696032247256,-0.10376739587459743,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,8,2009,-1.0003493144847586,-0.820442568511554,-0.9553223907194318,0,-0.22759301391020018,0.45712634584319056,-0.21378048065668215,0.13290598196196282,-0.9338044641082092,41,-0.6522546662185884,0.6066392164496697,0.1634286173829879,-0.7489128723909502,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
160,35.0,-1.558732129777827,7,5,2006,2007,0.0,4,3,4,3,0,1,0,1,0,625,-1.0509678487039293,5,-1.4914905035788453,0.6773728074243135,0,-0.5179691721438204,0,0,2,1,2,1,4,5,0,4,2006.0,2,0.2887841140834902,3,3,-0.7401696032247256,0.0887706473100176,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2007,-1.1636537014038708,-1.1092480313265543,-1.1636434851996116,1,-0.147526357237518,-0.6249325639144787,-0.9299631200873052,0.13290598196196282,-1.141711158044888,54,-0.5705550514087253,0.6066392164496697,-0.9320662295369413,-0.7605985734280614,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
20,100.0,2.4592970412793926,7,8,1959,2002,0.0,4,4,4,3,2,6,1406,1,0,496,2.190125043562408,3,2.1858794786391713,-0.8023101138139039,0,0.9102218713374385,1,0,2,0,3,1,5,7,2,3,1959.0,2,0.47842308960451985,3,3,-0.7401696032247256,2.3547953094058713,2.3189290618284493,0,-0.27361834888243036,-0.05144993954945888,0,5,2010,0.46939016778725046,-0.7241740809065538,0.9195674596021873,1,0.8965428457742575,1.8828518784821522,1.8275544676605429,2.48124627049532,0.9373557813219007,369,0.8000670318093068,0.6066392164496697,2.630321338590491,0.1074820750430579,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
90,69.0,-0.25679241875445585,3,4,1949,1950,340.0,3,3,3,3,0,1,0,1,0,0,-2.637250587675316,2,-0.29641725172255956,-0.8023101138139039,0,-0.9779693548601769,0,0,2,0,2,2,3,6,0,4,1949.0,2,-0.3336207286521968,3,3,-0.7401696032247256,-0.7110027628414602,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,5,2006,0.665355432090185,1.5862696216134493,1.1695527729784032,1,-1.4354557202866625,-1.8523133599190946,-2.123600852471677,-2.4390857626221907,-0.16751979217016416,0,-0.8912843964051593,-1.7832328978635896,-1.3632923527313527,0.3238344828158599,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
20,79.0,0.04556814306485487,7,5,2009,2009,268.0,4,3,4,3,0,1,0,1,0,1502,1.1749040906207204,5,1.0340016455246792,-0.8023101138139039,0,0.034031047115807234,0,0,2,0,3,1,4,7,0,4,2009.0,2,0.8528385028127066,3,3,-0.7401696032247256,0.9774077697005485,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,9,2009,-1.1963145787876932,-1.1092480313265543,-1.2053077040956477,0,0.25600959239280013,1.097328169039198,0.6839494545976718,0.13290598196196282,-1.1832924968322238,114,-0.10803252349771049,0.6066392164496697,1.1271981658762247,-0.7609324506005503,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
20,69.0,-0.25679241875445585,5,6,1966,2006,0.0,3,3,3,3,0,1,0,1,0,1228,0.4794777378556645,4,0.24496532984125186,-0.8023101138139039,0,-0.5661596674760102,0,0,1,1,3,1,4,6,0,4,1966.0,1,-0.9608881092217564,3,3,-0.7401696032247256,0.25168745308161494,-0.3591657766194219,0,-0.27361834888243036,-0.05144993954945888,0,6,2008,0.17544227133284862,-1.0129795437215543,0.5445894895378635,1,-0.7445948541395193,-0.12977208278347374,-0.09941997935039502,-0.426222658165027,0.06414766678784944,65,-0.6069137142738232,-0.8272840521382859,0.30142980831620253,-0.17197311833014473,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
